기준년도,노드id,노드위치,y좌표,x좌표,노드유형,노드명,위험운전행동회귀계수,교차로규모회귀계수,회귀확산도,교차로위험수준,교차로위험순위,교차로안전등급,교차로참조집단위험수준,권역교차로위험순위,20km이상과속카운트,40km이상과속카운트,60km이상과속카운트,장기과속카운트,급가속카운트,급출발카운트,급감속카운트,급정지카운트,급좌회전카운트,급우회전카운트,급유턴카운트,급앞지르기카운트,급진로변경카운트,공회전기준시간초과카운트,사고카운트
2018,1160039500,서울특별시 구로구,190029.5392,445023.4119,101,신도림현대아파트앞,0.424729206,0.57107048,0.560021374,1.104040641,70134,D,0.895959359,277,6.7,0.5,0,0,594,79,58.5,20.8,54.4,4.5,0.8,4.8,15.6,2.2,2
2018,1160044900,서울특별시 구로구,190037.3931,445436.4906,101,대성제5주유소,0.424729206,0.57107048,0.560021374,5.360870859,78017,D,4.639129141,279,355.4,154.4,191.2,0,3395.7,249,892.8,322.2,388.3,620,237.7,288.8,1654.3,26.8,10
2018,1140033800,서울특별시 양천구,190041.0712,448130.2653,101,제물포길-안양천길_진입_1,0.424729206,0.57107048,0.560021374,0.268120833,60350,C,0.731879167,205,34.6,3.3,0.1,0,380.1,45.9,111.5,22.8,0.4,0.4,0.3,3.6,11.1,0.3,1
2018,1130049900,서울특별시 마포구,190053.1362,453651.7814,101,DMC단지(B2),0.424729206,0.57107048,0.560021374,-0.929186955,10244,A,0.929186955,44,9.5,0.3,0,0,1111,61.8,54.6,52.3,26.1,30.4,7.4,20.8,42.6,84.3,
2018,1180038100,서울특별시 영등포구,190057.0161,446882.4728,101,유원문래APT,0.424729206,0.57107048,0.560021374,-0.47983965,19724,A,0.47983965,50,5.2,0.8,0.1,0,170.5,14.8,29.3,5.8,2.8,3.2,0.6,8.7,2.8,7.3,
2018,1140032300,서울특별시 양천구,190066.1407,447931.0662,101,안양천길-제물포길_진입_1,0.424729206,0.57107048,0.560021374,2.889723181,76086,D,1.110276819,238,215.8,31.3,3.8,0,409,17.8,80.3,15.4,0.5,0.6,0.4,4.4,11.3,0.3,4
2018,1170017200,서울특별시 금천구,190074.2272,442329.9882,101,가산치안센터,0.424729206,0.57107048,0.560021374,-1.599758908,4193,A,1.599758908,19,338.3,148.5,358.9,0,590.2,42.8,259.7,51.7,104.7,85.9,78.4,66.3,612.3,55,
2018,1170010700,서울특별시 금천구,190080.8623,440745.7993,101,우림라이온스밸리 2차,0.424729206,0.57107048,0.560021374,1.16788384,70439,C,1.83211616,53,271.5,11.9,2.3,0,607.1,66.8,132.4,91.3,374.9,115.1,44.7,16.7,154.8,59.8,3
2018,1130047700,서울특별시 마포구,190091.8983,453368.1958,101,상암월드컵아파트5단지,0.424729206,0.57107048,0.560021374,-1.951529368,2672,B,3.951529368,97,150.2,27.7,2.2,0,4900.9,353.5,262.5,69,83.8,104.3,8.8,276.7,379.5,15.1,2
2018,1170015300,서울특별시 금천구,190098.053,442052.7441,101,마리오사거리,0.424729206,0.57107048,0.560021374,7.979800951,78560,D,4.020199049,118,22,4.2,2.6,0,4074.9,427.7,412.8,162.5,500,530.7,156.3,179.1,166.5,26.6,12
2018,1160037500,서울특별시 구로구,190110.6203,444887.7437,101,미래초교_거리공원길_진입,0.424729206,0.57107048,0.560021374,-0.64277401,15381,A,0.64277401,78,5.8,0.3,0.3,0,182.3,26.5,143.6,8.1,1.3,1.2,0.5,11.1,24.8,6.9,
2018,1160039300,서울특별시 구로구,190111.2313,445010.9949,101,구로우성아파트,0.424729206,0.57107048,0.560021374,-1.186246566,7223,A,1.186246566,82,24.1,0.6,0.1,0,798.2,128,138.8,72.5,47.9,25.2,4.2,5.1,15.3,3.3,
2018,1130042900,서울특별시 마포구,190120.6123,452625.5523,101,난지천공원3거리,0.424729206,0.57107048,0.560021374,-3.134472399,590,A,3.134472399,86,15.2,1.3,0.3,0,2091.1,243,410.3,50.2,1112.9,728.2,2.3,6.2,207.3,1,
2018,1180066600,서울특별시 영등포구,190122.6694,449801.1743,101,일반국도1호선-일반국도6호선_진,0.424729206,0.57107048,0.560021374,-1.256347093,6596,A,1.256347093,36,580,47.3,4.2,0,288.7,12,164.3,29.2,155.1,20,26.3,45.3,253.6,1.3,
2018,1130045800,서울특별시 마포구,190138.4875,452950.2704,101,상암월드컵4단지,0.424729206,0.57107048,0.560021374,0.111855175,58882,C,1.888144825,200,1.5,0,0,0,1422.2,158.6,139.5,49.8,143.1,146.2,20.8,65.2,129.9,21.7,2
2018,1130049600,서울특별시 마포구,190140.3,453600.8075,101,DMC단지(B3),0.424729206,0.57107048,0.560021374,0.076533823,58593,C,0.923466177,161,13.1,1.8,0.2,0,1287.5,68.5,96.8,88.1,24.7,16.9,5.4,30.8,39.3,23.8,1
2018,1170008700,서울특별시 금천구,190141.5109,439755.5013,101,독산한신상가,0.424729206,0.57107048,0.560021374,-1.386548693,5551,A,1.386548693,22,5.3,0.9,0.2,0,1066.4,95.2,120.8,32.9,35.3,5.9,2.2,11.1,15.1,1.3,
2018,1180024400,서울특별시 영등포구,190177.0678,446002.5294,101,문래1동남성맨션,0.424729206,0.57107048,0.560021374,-0.830582257,11723,A,0.830582257,75,427.9,152.8,11,0,15.6,1.8,8,2.6,1.8,1.3,0.7,14.7,22.3,12.1,
2018,1160039900,서울특별시 구로구,190177.1269,445050.6488,101,우성아파트삼거리,0.424729206,0.57107048,0.560021374,0.857482546,67925,D,1.142517454,214,31,1.3,0,0,790,135.3,86,20.2,5.3,8.3,2.4,34.8,55.1,2.1,2
2018,1170011300,서울특별시 금천구,190189.266,440909.3843,101,(주)마이크로코리아앞,0.424729206,0.57107048,0.560021374,0.24487156,60100,C,0.75512844,66,25.9,1,0.5,0,63.1,3.7,18.9,3.1,2.3,2.3,9.8,6.2,45.6,862.3,1
2018,1180064600,서울특별시 영등포구,190195.9168,449425.4328,101,양화나루길-일반국도6호선_진출,0.424729206,0.57107048,0.560021374,0.736185733,65967,D,0.263814267,323,21.7,2.3,0,0,39.2,4.4,9.3,2,3.5,2.1,1.4,7,20.2,26.9,1
2018,1160031700,서울특별시 구로구,190208.0849,444556.5649,101,구로5동사무소R,0.424729206,0.57107048,0.560021374,1.853390674,73660,D,1.146609326,287,6.6,0.3,0.1,0,892.3,144.8,31.1,29.6,41.7,55.3,21.6,50.8,44.8,7.8,3
2018,1160046300,서울특별시 구로구,190209.1649,445746.1205,101,신도림대우푸르지오앞,0.424729206,0.57107048,0.560021374,0.289831102,60565,C,1.710168898,199,31.8,2.8,0.7,0,939.6,96,73,25.2,68.4,151.3,10.5,27.7,26.3,75.5,2
2018,1130045300,서울특별시 마포구,190212.6474,452887.1454,101,랜드마크빌딩(공사예정),0.424729206,0.57107048,0.560021374,-0.558515299,17448,A,0.558515299,56,1.4,0,0,0,72.5,13.7,7.2,5.1,13.4,6.4,1.1,10.8,29.3,76.4,
2018,1160021900,서울특별시 구로구,190219.1832,444014.1288,101,구로구청구의회,0.424729206,0.57107048,0.560021374,-0.656213277,15097,B,1.656213277,115,8.7,0.8,0.4,0,921.7,113.9,178.3,130.6,77.1,30,7.5,105.8,208.9,3.2,1
2018,1130049200,서울특별시 마포구,190224.8175,453534.7198,101,디지털매직스페이스,0.424729206,0.57107048,0.560021374,-1.335389222,5933,A,1.335389222,12,57.3,2.4,0.2,0,1100.4,98.8,182.9,79.8,93.4,57.2,8.6,35.6,43.7,65.7,
2018,1160035500,서울특별시 구로구,190226.8408,444805.8348,101,산업안전협회,0.424729206,0.57107048,0.560021374,-1.406121244,5408,A,1.406121244,69,11.8,1.3,0.8,0,1397.5,275.1,245.3,270.3,2.3,20.1,0.4,22.4,6.8,20.8,
2018,1160006900,서울특별시 구로구,190233.8834,442763.0457,101,구로3동천주교회,0.424729206,0.57107048,0.560021374,-0.056309115,51542,B,1.056309115,117,392.9,391.8,9.8,0,737,52.3,378.3,94.3,6.3,8,0.3,137.5,54.6,6.6,1
2018,1170009100,서울특별시 금천구,190246.2399,439814.5791,101,안천초등학교,0.424729206,0.57107048,0.560021374,-0.987888831,9451,B,2.987888831,44,2.6,0.5,0.3,0,1313.1,87.8,132,33.3,2520.5,323.8,3.4,19.9,27.7,4.4,2
2018,1180064800,서울특별시 영등포구,190261.9889,449432.0068,101,양화나루길-일반국도6호선_진입,0.424729206,0.57107048,0.560021374,0.054683384,58409,C,1.945316616,215,487,154.2,22.8,0,692.8,46.6,994,65,18.9,39.3,3.6,8.3,134.8,14.4,2
2018,1160033300,서울특별시 구로구,190268.1285,444640.6956,101,거리공원_거리공원길_진출_2,0.424729206,0.57107048,0.560021374,-0.898345028,10691,A,0.898345028,16,74,19.5,3.9,0,550.3,98.7,177.7,32,17.3,24.5,11.2,9.5,29.7,24.6,
2018,1130047100,서울특별시 마포구,190273.6916,453119.927,101,DMC 이안상암1단지,0.424729206,0.57107048,0.560021374,-1.344187097,5865,A,1.344187097,42,2,0.1,0,0,1773.2,113.3,388.7,234.2,95.9,104.7,66,65.8,116,68.8,
2018,1160040400,서울특별시 구로구,190274.0931,445116.9722,101,구로재활용센타,0.424729206,0.57107048,0.560021374,-1.133201655,7743,A,1.133201655,5,18.1,0.9,0.1,0,528.6,77.6,120.6,39.7,2.5,5.3,1.2,42.9,48.2,25.8,
2018,1170013000,서울특별시 금천구,190277.6685,441226.7177,101,신세계물류센타,0.424729206,0.57107048,0.560021374,0.34220281,61130,C,0.65779719,76,5.2,0.5,0.1,0,210.1,21.5,41.9,9.2,1.3,2.2,0.1,5.3,51.9,7.8,1
2018,1160030200,서울특별시 구로구,190285.846,444437.4443,101,구로고등학교,0.424729206,0.57107048,0.560021374,0.774544681,66540,D,0.225455319,271,8.5,0.4,0.2,0,34.2,6.2,8.4,2.2,2.4,0.8,0.6,6.2,4.1,1.3,1
2018,1160033100,서울특별시 구로구,190289.5099,444607.7623,101,구로거리공원서,0.424729206,0.57107048,0.560021374,-0.840548594,11565,B,1.840548594,132,10.7,1.6,0.3,0,1108.7,172.3,107.2,74.2,134.5,179.6,33.3,63.3,57.5,2.5,1
2018,1130044600,서울특별시 마포구,190291.3708,452825.626,101,상암월드컵2단지,0.424729206,0.57107048,0.560021374,-0.638701391,15470,B,2.638701391,147,11.6,1.9,0.3,0,1953.8,227.2,98.3,19.4,106.9,93.5,6.9,68.1,241.8,1.8,2
2018,1180023000,서울특별시 영등포구,190291.7109,445893.8457,101,도림천로-일반국도46호선_진출,0.424729206,0.57107048,0.560021374,0.138492321,59116,C,0.861507679,182,422.1,151.8,12.6,0,67.8,3.6,16.2,2.8,2.3,1.9,0.3,6.3,13.7,14,1
2018,1170008200,서울특별시 금천구,190295.3405,439669.5201,101,안천초등학교_철산로_진출,0.424729206,0.57107048,0.560021374,-0.373435943,23701,A,0.373435943,7,0.8,0,0,0,95.4,12.5,28.8,8.3,5.3,4.3,2.7,45.9,99.6,10.8,
2018,1180023100,서울특별시 영등포구,190295.8558,445900.054,101,도림천로-여울목길_진출,0.424729206,0.57107048,0.560021374,0.421328581,61976,C,0.578671419,175,179.8,57.8,3.8,0,20.8,0.8,25.8,3.1,0.8,0.8,0.3,1.3,14.2,3.3,1
2018,1170010200,서울특별시 금천구,190296.9554,440605.0563,101,테크노에스(주),0.424729206,0.57107048,0.560021374,0.60145512,64102,D,0.39854488,91,2.6,0.1,0,0,24.1,1.8,21.5,1.6,2.2,3.2,10.8,7.9,145.9,1.8,1
2018,1160036600,서울특별시 구로구,190300.1404,444852.0672,101,SGI한국불교회,0.424729206,0.57107048,0.560021374,0.763605862,66368,D,0.236394138,245,1.8,0.8,4.7,0,67.1,6.5,24.3,4.9,4.2,3.1,0.8,5.3,3.2,4.7,1
2018,1130049800,서울특별시 마포구,190302.6064,453626.0433,101,MBC 글로벌 미디어 센터,0.424729206,0.57107048,0.560021374,-1.768329461,3395,A,1.768329461,47,128.8,8.3,0.4,0,1133.7,101.6,95.3,34.8,158.1,149.2,48,29.5,52.5,30.2,
2018,1180024800,서울특별시 영등포구,190306.9798,446050.4535,101,문래삼환APT,0.424729206,0.57107048,0.560021374,-0.152523334,39102,A,0.152523334,6,6.9,0.9,0.2,0,26.8,3.1,4.8,4,0.3,0.3,0.2,0.6,0.7,1.3,
2018,1180063000,서울특별시 영등포구,190313.6001,448973.1672,101,동진기업사앞,0.424729206,0.57107048,0.560021374,-0.318935779,26307,A,0.318935779,37,4.1,1.1,0.4,0,55.6,8.9,9.6,10,4.7,5.4,1.6,10.3,9,25.8,
2018,1180023200,서울특별시 영등포구,190315.8563,445910.8086,101,남성아파트앞,0.424729206,0.57107048,0.560021374,-0.342257628,25128,A,0.342257628,22,2.7,0.3,0,0,67.3,1.1,81.1,1.1,0.7,3.3,0,1,14,10.8,
2018,1160032100,서울특별시 구로구,190315.8934,444568.1054,101,거리공원_거리공원길_진출_3,0.424729206,0.57107048,0.560021374,-0.975343389,9617,A,0.975343389,18,16,1.3,0.1,0,376.5,27.4,593.8,310.4,160,62.5,20.4,78.8,90.4,8.3,
2018,1160033600,서울특별시 구로구,190316.6132,444668.0394,101,거리공원_거리공원길_진입,0.424729206,0.57107048,0.560021374,-0.694322313,14284,A,0.694322313,17,7.1,2,0.2,0,116.6,12.3,5.8,2.6,425.6,11.6,2.8,25.8,12.7,6.4,
2018,1160009200,서울특별시 구로구,190324.1701,443099.8381,101,구로종합사회복지관,0.424729206,0.57107048,0.560021374,0.22816085,59947,C,0.77183915,169,24.2,5.8,0.6,0,475.2,76.3,64.8,38,9.2,7.3,6.7,24.4,24.6,2.3,1
2018,1130047500,서울특별시 마포구,190332.2162,453194.7366,101,디지털미디어시티앞,0.424729206,0.57107048,0.560021374,-3.506802415,382,A,4.506802415,85,97.9,3.6,1,0,4580.5,365.2,412.1,81.7,707,356.9,99.3,329,475.7,116.3,1
2018,1160033200,서울특별시 구로구,190335.6082,444638.8838,101,구로거리공원동,0.424729206,0.57107048,0.560021374,-1.006776968,9209,B,2.006776968,130,11.7,3.7,0,0,1171.8,229,42.7,50.2,268.2,52.8,17.3,20.3,14.6,3.4,1
2018,1180008300,서울특별시 영등포구,190338.0655,447274.8947,101,노동부남부지청앞,0.424729206,0.57107048,0.560021374,-1.108331695,8010,B,2.108331695,124,16.2,0.5,0,0,2224.9,303.7,280,37.3,226.2,197.2,157.3,121.5,106.7,2.4,1
2018,1160015700,서울특별시 구로구,190338.5068,443708.0299,101,동구로초등교,0.424729206,0.57107048,0.560021374,3.132250521,76399,D,1.867749479,304,104.8,15.3,2.5,0,1477.3,197.4,310.5,92.5,1.3,1.9,1,24,33.3,30.8,5
2018,1170013600,서울특별시 금천구,190339.6692,441574.6721,101,드림캐슬주상복합아파트,0.424729206,0.57107048,0.560021374,-0.129354095,41720,A,0.129354095,13,1.1,0,0,0,12.9,2.4,2.7,1.1,0.6,1.1,1.3,0.4,0.3,6.1,
2018,1130046700,서울특별시 마포구,190350.558,453061.34,101,DMC 이안상암2단지,0.424729206,0.57107048,0.560021374,-0.39289111,22926,A,0.39289111,21,17.1,2.2,0.3,0,68.9,14,5.8,5.4,9.6,11.8,3,7.1,7,55.3,
2018,1160028100,서울특별시 구로구,190355.42,444329.9366,101,동도아르떼빌아파트,0.424729206,0.57107048,0.560021374,0.555078606,63515,D,0.444921394,247,8.7,0.3,0,0,254.5,26.3,50.9,38.9,1.3,1.5,1.6,6,8,0.8,1
2018,1160033000,서울특별시 구로구,190356.8113,444605.1446,101,거리공원_거리공원길_진출_1,0.424729206,0.57107048,0.560021374,0.195880605,59643,C,0.804119395,163,6.8,0.4,0,0,291.2,59.9,85.6,18.6,23.9,24.3,17.3,16.6,50.8,5.1,1
2018,1160030800,서울특별시 구로구,190364.8022,444493.6921,101,새솔금호아파트,0.424729206,0.57107048,0.560021374,-0.849040136,11435,A,0.849040136,53,31.6,0.9,0.1,0,327.3,28.8,87.4,112.3,6.7,3.8,0.6,41.2,81.4,12.7,
2018,1170011600,서울특별시 금천구,190368.5808,440972.4072,101,독산1동어린이집,0.424729206,0.57107048,0.560021374,-0.116858336,43285,A,0.116858336,21,0.9,0.2,0,0,11.2,1.2,5.3,1.6,0.2,0.5,0,0.5,0.8,2.4,
2018,1180052600,서울특별시 영등포구,190371.1248,447848.0493,101,경인고속입구_제물포길_진출_2,0.424729206,0.57107048,0.560021374,-1.585045008,4261,A,1.585045008,67,416.1,21.6,3.1,0,768.1,54.1,281.4,51.1,2.2,16,1.3,217.2,219.9,1.3,
2018,1180063400,서울특별시 영등포구,190385.0171,449089.0927,101,한신아파트(양평동5가),0.424729206,0.57107048,0.560021374,2.645417629,75620,D,0.354582371,275,0.5,0.2,0,0,67.9,15.3,3.9,3.2,5,1.1,0.3,2.7,2.4,101,3
2018,1180039900,서울특별시 영등포구,190398.9571,446956.9776,101,양평1동제일은행,0.424729206,0.57107048,0.560021374,0.360411531,61344,C,2.639588469,149,135.4,8.3,1.2,0,1900.8,218.1,391.6,84.7,41.8,42,9.7,116.3,458.7,4.2,3
2018,1170015000,서울특별시 금천구,190406.3647,442007.4735,101,가산동사무소,0.424729206,0.57107048,0.560021374,2.674108938,75681,D,1.325891062,85,301.6,113.3,7.8,0,1329.1,162.8,277.3,102.3,26.3,21.7,6.1,124.9,76.3,9.1,4
2018,1180063500,서울특별시 영등포구,190410.0603,449128.5838,101,백산인쇄(주),0.424729206,0.57107048,0.560021374,-0.273725236,28865,A,0.273725236,86,1.5,0,0,0,19.1,4.8,17.2,3.5,1.3,0.4,1,8.9,27.5,74.8,
2018,1170012900,서울특별시 금천구,190414.4398,441221.2952,101,진도아파트2차,0.424729206,0.57107048,0.560021374,0.30114501,60692,C,0.69885499,74,4.8,0.2,0.1,0,244,19.9,43.9,9,9.9,5.3,0.7,31.4,86.6,5.6,1
2018,1160006500,서울특별시 구로구,190423.3569,442689.3507,101,이-스페이스,0.424729206,0.57107048,0.560021374,-0.938956271,10101,A,0.938956271,89,116.9,122.3,212.3,0,247.7,13.5,340.6,24.1,4.3,3.9,1.2,15.7,47.2,4.2,
2018,1180026900,서울특별시 영등포구,190431.0907,446258.0784,101,강화당한의원,0.424729206,0.57107048,0.560021374,0.141811706,59152,C,0.858188294,165,86.7,1.5,0.1,0,366.8,44.8,42.3,20.8,3.3,3.9,0.6,17.7,17.3,3.4,1
2018,1130046300,서울특별시 마포구,190431.4048,452996.9891,101,상암초등학교,0.424729206,0.57107048,0.560021374,-0.902485561,10625,B,1.902485561,118,799.4,17.6,0.3,0,353.5,30.4,84.3,26.3,48.8,42.2,3.8,137.4,617.6,66,1
2018,1170011100,서울특별시 금천구,190433.1855,440795.3114,101,금천고가차도(북측),0.424729206,0.57107048,0.560021374,-1.532336261,4590,A,1.532336261,24,189.6,16.9,1.5,0,308.9,13.6,118.4,14.2,9.3,19.4,4,204.4,801.9,1.2,
2018,1160029200,서울특별시 구로구,190435.8538,444386.0497,101,시립구로도서관,0.424729206,0.57107048,0.560021374,1.823393611,73513,D,1.176606389,250,15.3,0.8,0,0,956,144.3,58.6,23.9,11.4,10.7,3.8,22.3,29,9.3,3
2018,1180004900,서울특별시 영등포구,190443.5224,445970.1946,101,남성아파트상가,0.424729206,0.57107048,0.560021374,-0.294122023,27630,A,0.294122023,80,0.8,0,0,0,346.8,12,127.3,9.9,15.9,107.7,0,3.6,1.3,1.3,
2018,1180021400,서울특별시 영등포구,190449.6396,445726.1295,101,도림교(동단),0.424729206,0.57107048,0.560021374,2.127863822,74458,C,4.872136178,185,1421.1,361.8,235.3,0,5337.1,541,621.8,538.7,362.3,604.2,176.6,894,2985.2,4.9,7
2018,1180044900,서울특별시 영등포구,190455.4959,447251.3951,101,목화예식장주차빌딩앞,0.424729206,0.57107048,0.560021374,0.072690126,58557,C,0.927309874,217,26.2,0.6,0,0,395.6,51.5,65.8,17.1,36.4,23.8,6,35.4,80.1,6.3,1
2018,1160024500,서울특별시 구로구,190457.5331,444171.8144,101,기업은행구로북지점,0.424729206,0.57107048,0.560021374,5.921088563,78197,D,2.078911437,262,158.1,5.8,0.2,0,1466.4,213.3,112.2,57.7,52.1,58.9,10.5,99,147.9,2.7,8
2018,1180002000,서울특별시 영등포구,190464.1845,449300.2302,101,롯데자동차종합정비_일반국도6호,0.424729206,0.57107048,0.560021374,-0.740636944,13347,A,0.740636944,81,39.1,3.3,0.2,0,69.3,4.3,91,7.6,15.6,6.8,3,18.8,267,3.2,
2018,1160034400,서울특별시 구로구,190477.2452,444733.8844,101,구로다솜금호아파트,0.424729206,0.57107048,0.560021374,0.759320457,66300,D,0.240679543,241,0.1,0,0,0,27.5,2.7,4.6,2.1,1.7,1.8,0.5,1,0.8,19.3,1
2018,1160035400,서울특별시 구로구,190477.8045,444805.4139,101,구로LG아파트입구,0.424729206,0.57107048,0.560021374,1.848790719,73634,D,0.151209281,222,0.5,0,0,0,14.3,1.7,3.7,1.8,0.9,2.3,0.1,2.2,6.2,2.3,2
2018,1160032300,서울특별시 구로구,190478.2079,444573.722,101,구로한스타워,0.424729206,0.57107048,0.560021374,0.361451817,61355,C,0.638548183,166,0.8,0.3,0.3,0,52.7,2.4,3,2.5,2.8,157.7,1.1,3.7,1,11.8,1
2018,1160043200,서울특별시 구로구,190479.683,445291.1041,101,구로1빗물펌프장,0.424729206,0.57107048,0.560021374,-0.858291879,11284,A,0.858291879,60,7.1,0.7,0,0,274.8,23.4,107.5,177.6,225.8,70.3,1.2,3.6,2.6,1162.2,
2018,1180064000,서울특별시 영등포구,190480.6414,449246.1744,101,롯데자동차종합정비,0.424729206,0.57107048,0.560021374,2.614131091,75547,D,0.385868909,294,13.6,0.8,0,0,57.9,6.2,4.8,3,1.4,60.1,1.3,3.2,18.9,28.6,3
2018,1160001700,서울특별시 구로구,190484.2391,442441.9478,101,만민중앙교회,0.424729206,0.57107048,0.560021374,-2.329483155,1655,A,2.329483155,10,129,29.8,3.9,0,1613.2,177.4,1165.3,335.8,39.1,36.1,14,112.3,209.2,22.6,
2018,1130046800,서울특별시 마포구,190494.5247,453074.2517,101,상암초교4거리,0.424729206,0.57107048,0.560021374,-0.137554223,40727,B,5.137554223,143,57.2,3.9,0.3,0,4573.8,451.5,293,75.4,1885.4,315.8,21.2,234.1,831.4,3.1,5
2018,1160042800,서울특별시 구로구,190496.2264,445260.5637,101,새마길사거리,0.424729206,0.57107048,0.560021374,-0.022674471,56139,B,2.022674471,138,3.5,0.2,0.1,0,1821.9,272.4,141.8,227.1,34.7,524.9,2.2,13.3,15.3,485.1,2
2018,1160007000,서울특별시 구로구,190498.0518,442777.8866,101,에이스테크노타워Ⅲ,0.424729206,0.57107048,0.560021374,0.765563497,66393,D,0.234436503,236,2.8,0.5,0.4,0,44.3,1.5,4.4,1.8,4.4,6,0.7,4.5,8.9,5.3,1
2018,1160026800,서울특별시 구로구,190503.4341,444282.9341,101,신구로주유소_거리공원길_진출,0.424729206,0.57107048,0.560021374,2.097851308,74389,D,0.902148692,223,5.9,0.5,0,0,593.1,89.5,102.5,32,5.2,3.8,1.9,8.6,25.6,5.1,3
2018,1160025400,서울특별시 구로구,190505.8009,444212.4699,101,신구로주유소_가마산길_진입,0.424729206,0.57107048,0.560021374,2.920993667,76133,D,1.079006333,219,5.1,0.6,0.2,0,614.8,111.6,67.3,24.8,9,62.1,2.2,33.6,58.8,0.7,4
2018,1160004600,서울특별시 구로구,190506.6292,444764.217,101,도림유수지옆금호아파트,0.424729206,0.57107048,0.560021374,-0.689057471,14392,A,0.689057471,38,0.3,0.1,0.1,0,427.9,85.7,59.8,22.9,6.8,1.2,1.1,3.3,5,2.1,
2018,1160032400,서울특별시 구로구,190511.5632,444577.7227,101,다사랑길삼거리,0.424729206,0.57107048,0.560021374,-0.42066856,21839,A,0.42066856,63,3.5,0,0.1,0,23.3,0.8,43.2,10.5,0.4,66,4.5,0.3,1.7,8,
2018,1160024900,서울특별시 구로구,190513.0772,444199.6242,101,신구로주유소_가마산길_진출,0.424729206,0.57107048,0.560021374,0.027537812,58208,C,0.972462188,160,1.3,0,0,0,461.8,94.7,107.8,19.2,5.2,72.2,1.3,13.6,32.7,0.7,1
2018,1160036800,서울특별시 구로구,190520.797,444865.5953,101,도림천연결3길삼거리,0.424729206,0.57107048,0.560021374,-0.271374859,29013,A,0.271374859,19,1.6,1.3,0.2,0,30.6,3.7,17.6,2,0.8,10.2,0.8,2.4,5.7,10,
2018,1180058900,서울특별시 영등포구,190528.5903,448299.2693,101,청호오토프라자,0.424729206,0.57107048,0.560021374,-0.314268926,26516,A,0.314268926,10,10.8,1.2,0.1,0,70.5,2.4,19.5,6.3,2.5,6.2,0.6,11,28.3,1.3,
2018,1130038200,서울특별시 마포구,190529.133,451917.7143,101,하늘공원삼거리,0.424729206,0.57107048,0.560021374,-0.931251,10213,A,0.931251,11,130.8,7.2,1.2,0,141.2,8.7,64.8,7,0.7,0.4,1.5,8.8,10.5,26,
